__time,/cosine,/dict/a,/dict/b,/float,/int,/list[0],/list[1],/list[2],/mug/attitude/pitch,/mug/attitude/roll,/mug/attitude/yaw,/mug/position/x,/mug/position/y,/mug/position/z,/mug/setpoint/clamped pitch,/mug/setpoint/clamped roll,/mug/setpoint/yaw,/sine,/ts
1733870883.834545,,,,,,,,,-0.085758154,-0.468928377,-0.004409019,-0.012118454,0.001757312,-0.063735319,-5.373523375,-0.982716053,-0.252618195,,8.291000000
1733870883.834556,,,,,,,,,-0.085758154,-0.468928377,-0.004409019,-0.012118454,0.001757312,-0.063735319,-5.373523375,-0.982716053,-0.252618195,,8.292000000
1733870883.834573,,,,,,,,,-0.085758154,-0.468928377,-0.004409019,-0.012118454,0.001757312,-0.063735319,-5.373523375,-0.982716053,-0.252618195,,8.294000000
1733870883.834592,,,,,,,,,-0.087110137,-0.452564858,-0.007972671,-0.012497935,0.002148278,-0.063113587,-5.186011265,-0.998208640,-0.456800379,,8.295000000
1733870883.834604,,,,,,,,,-0.087110137,-0.452564858,-0.007972671,-0.012497935,0.002148278,-0.063113587,-5.186011265,-0.998208640,-0.456800379,,8.296000000
1733870883.834616,,,,,,,,,-0.087110137,-0.452564858,-0.007972671,-0.012497935,0.002148278,-0.063113587,-5.186011265,-0.998208640,-0.456800379,,8.297000000
1733870883.834627,,,,,,,,,-0.088040660,-0.443006057,-0.008181992,-0.012543840,0.002225754,-0.062301102,-5.076475472,-1.008871643,-0.468793618,,8.298000000
1733870883.834638,,,,,,,,,-0.088040660,-0.443006057,-0.008181992,-0.012543840,0.002225754,-0.062301102,-5.076475472,-1.008871643,-0.468793618,,8.300000000
1733870883.834648,,,,,,,,,-0.088040660,-0.443006057,-0.008181992,-0.012543840,0.002225754,-0.062301102,-5.076475472,-1.008871643,-0.468793618,,8.301000000
1733870883.834656,,,,,,,,,-0.088040660,-0.443006057,-0.008181992,-0.012543840,0.002225754,-0.062301102,-5.076475472,-1.008871643,-0.468793618,,8.302000000
1733870883.834665,,,,,,,,,-0.088040660,-0.443006057,-0.008181992,-0.012543840,0.002225754,-0.062301102,-5.076475472,-1.008871643,-0.468793618,,8.303000000
1733870883.834726,,,,,,,,,-0.089943252,-0.447085838,-0.009479390,-0.012885008,0.002542902,-0.061482640,-5.123226317,-1.030673749,-0.543129032,,8.304000000
1733870883.834783,,,,,,,,,-0.089943252,-0.447085838,-0.009479390,-0.012885008,0.002542902,-0.061482640,-5.123226317,-1.030673749,-0.543129032,,8.306000000
1733870883.834801,,,,,,,,,-0.089943252,-0.447085838,-0.009479390,-0.012885008,0.002542902,-0.061482640,-5.123226317,-1.030673749,-0.543129032,,8.307000000
1733870883.835267,,,,,,,,,-0.089943252,-0.447085838,-0.009479390,-0.012885008,0.002542902,-0.061482640,-5.123226317,-1.030673749,-0.543129032,,8.308000000
1733870883.836408,,,,,,,,,-0.093787168,-0.423447000,-0.003256396,-0.013216574,0.002579270,-0.060551738,-4.852345189,-1.074721775,-0.186577727,,8.309000000
1733870883.837635,,,,,,,,,-0.093787168,-0.423447000,-0.003256396,-0.013216574,0.002579270,-0.060551738,-4.852345189,-1.074721775,-0.186577727,,8.310000000
1733870883.838851,,,,,,,,,-0.093787168,-0.423447000,-0.003256396,-0.013216574,0.002579270,-0.060551738,-4.852345189,-1.074721775,-0.186577727,,8.312000000
1733870883.840138,,,,,,,,,-0.093787168,-0.423447000,-0.003256396,-0.013216574,0.002579270,-0.060551738,-4.852345189,-1.074721775,-0.186577727,,8.313000000
1733870883.841221,,,,,,,,,-0.094452385,-0.419576112,-0.003373723,-0.013553553,0.002813177,-0.059693850,-4.807988078,-1.082344603,-0.193300108,,8.314000000
1733870883.842459,,,,,,,,,-0.094452385,-0.419576112,-0.003373723,-0.013553553,0.002813177,-0.059693850,-4.807988078,-1.082344603,-0.193300108,,8.315000000
1733870883.843668,,,,,,,,,-0.094452385,-0.419576112,-0.003373723,-0.013553553,0.002813177,-0.059693850,-4.807988078,-1.082344603,-0.193300108,,8.317000000
1733870883.844909,,,,,,,,,-0.094452385,-0.419576112,-0.003373723,-0.013553553,0.002813177,-0.059693850,-4.807988078,-1.082344603,-0.193300108,,8.318000000
1733870883.846150,,,,,,,,,-0.095478458,-0.423121571,0.003601628,-0.013939087,0.003021578,-0.058672426,-4.848616043,-1.094102532,0.206358095,,8.319000000
1733870883.847389,,,,,,,,,-0.095478458,-0.423121571,0.003601628,-0.013939087,0.003021578,-0.058672426,-4.848616043,-1.094102532,0.206358095,,8.320000000
1733870883.848624,,,,,,,,,-0.095478458,-0.423121571,0.003601628,-0.013939087,0.003021578,-0.058672426,-4.848616043,-1.094102532,0.206358095,,8.321000000
1733870883.849883,,,,,,,,,-0.095478458,-0.423121571,0.003601628,-0.013939087,0.003021578,-0.058672426,-4.848616043,-1.094102532,0.206358095,,8.323000000
1733870883.851149,,,,,,,,,-0.098295443,-0.393895702,-0.000277261,-0.014323800,0.002999493,-0.057761041,-4.513712258,-1.126382811,-0.015885879,,8.324000000
1733870883.852446,,,,,,,,,-0.098295443,-0.393895702,-0.000277261,-0.014323800,0.002999493,-0.057761041,-4.513712258,-1.126382811,-0.015885879,,8.325000000
1733870883.853595,,,,,,,,,-0.098295443,-0.393895702,-0.000277261,-0.014323800,0.002999493,-0.057761041,-4.513712258,-1.126382811,-0.015885879,,8.327000000
1733870883.854897,,,,,,,,,-0.098295443,-0.393895702,-0.000277261,-0.014323800,0.002999493,-0.057761041,-4.513712258,-1.126382811,-0.015885879,,8.328000000
1733870883.856196,,,,,,,,,-0.096335882,-0.391702108,0.001560466,-0.014708006,0.003159860,-0.056661342,-4.488575526,-1.103927895,0.089408109,,8.329000000
1733870883.857326,,,,,,,,,-0.096335882,-0.391702108,0.001560466,-0.014708006,0.003159860,-0.056661342,-4.488575526,-1.103927895,0.089408109,,8.330000000
1733870883.858607,,,,,,,,,-0.096335882,-0.391702108,0.001560466,-0.014708006,0.003159860,-0.056661342,-4.488575526,-1.103927895,0.089408109,,8.332000000
1733870883.859901,,,,,,,,,-0.096335882,-0.391702108,0.001560466,-0.014708006,0.003159860,-0.056661342,-4.488575526,-1.103927895,0.089408109,,8.333000000
1733870883.861252,,,,,,,,,-0.100201557,-0.379620516,-0.007271652,-0.014961723,0.003571925,-0.055843497,-4.350130680,-1.148225260,-0.416634980,,8.334000000
1733870883.862558,,,,,,,,,-0.100201557,-0.379620516,-0.007271652,-0.014961723,0.003571925,-0.055843497,-4.350130680,-1.148225260,-0.416634980,,8.335000000
1733870883.863925,,,,,,,,,-0.100201557,-0.379620516,-0.007271652,-0.014961723,0.003571925,-0.055843497,-4.350130680,-1.148225260,-0.416634980,,8.337000000
1733870883.865231,,,,,,,,,-0.100201557,-0.379620516,-0.007271652,-0.014961723,0.003571925,-0.055843497,-4.350130680,-1.148225260,-0.416634980,,8.338000000
1733870883.866448,,,,,,,,,-0.101180750,-0.372471435,0.000442534,-0.015199760,0.003567034,-0.054827605,-4.268208246,-1.159445987,0.025355341,,8.339000000
1733870883.867756,,,,,,,,,-0.101180750,-0.372471435,0.000442534,-0.015199760,0.003567034,-0.054827605,-4.268208246,-1.159445987,0.025355341,,8.341000000
1733870883.869122,,,,,,,,,-0.101180750,-0.372471435,0.000442534,-0.015199760,0.003567034,-0.054827605,-4.268208246,-1.159445987,0.025355341,,8.342000000
