1.173490610868574008e-01,-5.843949660452477796e-02,1.173490610868574008e-01,-7.654779650169685201e-02
1.222953782378874282e-01,-5.926443991519407539e-02,1.222953782378874282e-01,-9.502882636225831736e-02
1.253527926783142565e-01,-3.800788793044845154e-02,1.253527926783142565e-01,-7.264862180609923947e-02
1.190034746386906817e-01,-5.830487546696067752e-02,1.190034746386906817e-01,-9.905134352592548375e-02
1.243890072134560126e-01,-3.448091980548450425e-02,1.243890072134560126e-01,-7.529854665110219392e-02
1.251542166001209100e-01,-3.355361738379341457e-02,1.251542166001209100e-01,-8.039439631768209582e-02
1.313701705204265435e-01,-3.902011159344651731e-02,1.313701705204265435e-01,-9.394127619377030947e-02
1.260786531293508761e-01,-2.845382650092632970e-02,1.260786531293508761e-01,-8.030105908177986862e-02
1.261257394395906839e-01,-7.021758667804382792e-02,1.261257394395906839e-01,-8.592375126144799480e-02
1.361749248637570964e-01,-8.840616195125262228e-03,1.361749248637570964e-01,-8.393161456000934606e-02
1.276305889332746135e-01,-3.021751384505100974e-02,1.276305889332746135e-01,-7.366503194584687886e-02
1.475119669633630226e-01,-8.266127599329698566e-03,1.475119669633630226e-01,-1.107183049791257701e-01
1.361503117834275967e-01,-6.316844817086608938e-04,1.361503117834275967e-01,-8.360091758156529274e-02
1.434480064967569024e-01,-2.563598516943391831e-02,1.434480064967569024e-01,-9.119512455294091768e-02
1.375938162145723398e-01,-9.499628924406276764e-03,1.375938162145723398e-01,-6.733288198394447865e-02
1.454825328509661286e-01,1.146131165666372000e-02,1.454825328509661286e-01,-7.973498835999055789e-02
1.459924347109326781e-01,-1.777611512814712691e-02,1.459924347109326781e-01,-9.056939572875402633e-02
1.441855086864779201e-01,1.233028714311074948e-02,1.441855086864779201e-01,-6.850790451151061999e-02
1.543437484697211259e-01,1.246590599777960655e-02,1.543437484697211259e-01,-9.483236104806740119e-02
1.431018747995362328e-01,3.711016715656004217e-02,1.431018747995362328e-01,-7.509344286252732370e-02
1.558507670202905759e-01,1.994288978351113628e-02,1.558507670202905759e-01,-7.420988753899115942e-02
1.567577933180037686e-01,2.258356001799689469e-02,1.567577933180037686e-01,-8.581321453992418746e-02
1.470795384747871359e-01,8.813315300519351803e-02,1.470795384747871359e-01,-1.185084762733192541e-02
1.621011320373180464e-01,7.154644967105261433e-02,1.621011320373180464e-01,-2.529315134760930228e-02
1.470636967062745326e-01,9.692958876660637269e-02,1.470636967062745326e-01,-1.598597789897492419e-02
1.417734516551171775e-01,1.103664739334634520e-01,1.417734516551171775e-01,-1.426016930168725466e-02
1.797542089533864795e-01,6.647991632224979630e-02,1.797542089533864795e-01,-3.321304286175839893e-02
1.500786528065379821e-01,9.508792442282003321e-02,1.500786528065379821e-01,-1.377403132077939692e-02
1.659452459434701543e-01,7.669376930721313879e-02,1.659452459434701543e-01,-2.355602144228223505e-02
1.525198004283033759e-01,9.740194623435631527e-02,1.525198004283033759e-01,-1.556267555325145657e-02
1.543963375528258075e-01,8.622778551757760701e-02,1.543963375528258075e-01,-1.569676406325189524e-02
1.526103243333768456e-01,1.267359317765859583e-01,1.526103243333768456e-01,-2.865171664999523193e-02
1.614518549451009755e-01,1.031811373877499355e-01,1.614518549451009755e-01,-2.546970597731050903e-02
1.730466163736941176e-01,8.223496407779942730e-02,1.730466163736941176e-01,-2.895761431213033157e-02
1.569965808364229831e-01,1.009650142507961257e-01,1.569965808364229831e-01,-1.798107750068103985e-02
1.608958814485558220e-01,9.287771568400005062e-02,1.608958814485558220e-01,-2.161601142562856806e-02
1.734369132380976231e-01,9.296701149286087928e-02,1.734369132380976231e-01,-3.129720339132473911e-02
1.596800464078777237e-01,1.030477885268846622e-01,1.596800464078777237e-01,-2.100311952197089424e-02
1.773404148193203633e-01,1.025198167012551786e-01,1.773404148193203633e-01,-3.639894769111061412e-02
1.596688225841806641e-01,1.143746977239077506e-01,1.596688225841806641e-01,-2.800476412892281830e-02
1.667352155284460569e-01,9.871824913196967921e-02,1.667352155284460569e-01,-2.462839884937365054e-02
1.780823636025546108e-01,1.062688854282729661e-01,1.780823636025546108e-01,-3.572203974301423751e-02
1.640966074473544645e-01,1.173347769596717882e-01,1.640966074473544645e-01,-2.499597625847633023e-02
1.810031530639836517e-01,1.006327019548252655e-01,1.810031530639836517e-01,-3.768502154784632296e-02
1.738153405229456161e-01,5.984473089504142862e-02,1.738153405229456161e-01,-1.124434691422014632e-02
1.688533836652317821e-01,1.241295617838266696e-01,1.688533836652317821e-01,-3.675210817065093644e-02
1.820059288946656029e-01,1.046940873399849342e-01,1.820059288946656029e-01,-4.472202112561721177e-02
1.716608612307118364e-01,1.043229370552721247e-01,1.716608612307118364e-01,-2.649421600697571266e-02
1.890316462242046802e-01,9.860216377615751981e-02,1.890316462242046802e-01,-5.107734476899977727e-02
1.732659589923081778e-01,1.131945350530284278e-01,1.732659589923081778e-01,-3.123936472706809880e-02
1.814386798653080113e-01,7.886492813042850214e-02,1.814386798653080113e-01,-2.417508210089677062e-02
1.942553759146054271e-01,8.524164857954112662e-02,1.942553759146054271e-01,-3.518362974603958526e-02
1.775871007877118379e-01,9.513719574555962177e-02,1.775871007877118379e-01,-2.886938396963046466e-02
1.970187605068750569e-01,7.471769263938489447e-02,1.970187605068750569e-01,-4.305628562357043110e-02
1.814413621959283518e-01,9.761856885428482622e-02,1.814413621959283518e-01,-3.345904045072081029e-02
1.845477395198853454e-01,9.085474174125625357e-02,1.845477395198853454e-01,-3.521022252458682472e-02
1.988596400539090758e-01,7.794573528447075461e-02,1.988596400539090758e-01,-3.941169714351380055e-02
1.850888265378570208e-01,9.842029895941596662e-02,1.850888265378570208e-01,-3.540234393772681565e-02
2.061033745870281542e-01,7.203710031284020487e-02,2.061033745870281542e-01,-4.493832591627942158e-02
1.875556061769173832e-01,9.429477411305385581e-02,1.875556061769173832e-01,-3.613148172539427244e-02
1.575732485958351303e-01,1.730697798797023734e-01,1.575732485958351303e-01,5.251975668526164681e-02
1.697110088348265100e-01,1.862230789105940587e-01,1.697110088348265100e-01,5.283546956217851504e-02
1.496425662952665103e-01,1.987751959322495710e-01,1.496425662952665103e-01,4.923986040074901371e-02
1.732232902004760267e-01,1.918708272761372180e-01,1.732232902004760267e-01,5.974243651720660686e-02
1.515490912276468982e-01,1.929317299118888662e-01,1.515490912276468982e-01,5.648582451442461794e-02
1.467490224134429533e-01,2.086161273418431772e-01,1.467490224134429533e-01,6.336121582538892238e-02
1.687770883519050802e-01,2.210502193444400243e-01,1.687770883519050802e-01,5.430098322208917055e-02
1.407481055300747186e-01,2.070844991160238069e-01,1.407481055300747186e-01,7.685737512960831574e-02
1.585079504609005763e-01,2.162969008769263513e-01,1.585079504609005763e-01,7.730751375400159164e-02
1.417561714210427704e-01,2.162800805840914553e-01,1.417561714210427704e-01,7.878672689062124479e-02
1.396785229590930544e-01,2.017973432171349391e-01,1.396785229590930544e-01,1.027987354841298356e-01
1.532753442971791225e-01,2.380732967164474190e-01,1.532753442971791225e-01,8.544976638812211422e-02
1.320434881373349079e-01,2.304268128568139062e-01,1.320434881373349079e-01,8.517536690386159903e-02
1.528607269491368548e-01,2.190064947724262856e-01,1.528607269491368548e-01,1.050083905608233531e-01
1.351144587109831541e-01,2.357414605561057863e-01,1.351144587109831541e-01,8.941722599749724054e-02
1.393032955197406331e-01,2.332568391225485205e-01,1.393032955197406331e-01,9.558928165972807589e-02
1.401032685994290095e-01,2.519860496712610920e-01,1.401032685994290095e-01,9.576210544586473417e-02
1.276571816585341523e-01,2.376438572528859483e-01,1.276571816585341523e-01,9.857996616456929373e-02
1.551936027437746946e-01,2.432667865111838301e-01,1.551936027437746946e-01,1.073206125728484728e-01
1.306092648144589197e-01,2.433712891660158861e-01,1.306092648144589197e-01,1.104078858234443794e-01
1.359406038130212824e-01,2.395221542018088901e-01,1.359406038130212824e-01,1.109263606910767669e-01
1.397473015417083075e-01,2.522146219078086338e-01,1.397473015417083075e-01,1.184959202614867257e-01
1.289002350302624889e-01,2.406324809874090254e-01,1.289002350302624889e-01,1.168581093995867265e-01
1.311296830117612833e-01,2.421059393084620259e-01,1.311296830117612833e-01,1.371328620121670949e-01
1.348656810355577940e-01,2.482725202298579625e-01,1.348656810355577940e-01,1.134315818266370263e-01
1.254155474199547260e-01,2.360148671164150613e-01,1.254155474199547260e-01,1.282592767127788969e-01
1.486336332396757109e-01,2.423568559579822312e-01,1.486336332396757109e-01,1.287181773484312453e-01
1.393573830168768346e-01,2.541416357374889357e-01,1.393573830168768346e-01,1.155409385025918390e-01
1.545899496251048055e-01,2.637432104106107733e-01,1.545899496251048055e-01,1.217395114318037680e-01
1.410148802437027338e-01,2.542241973644277508e-01,1.410148802437027338e-01,1.158686755522414930e-01
1.375873131111771674e-01,2.563453814858167035e-01,1.375873131111771674e-01,1.136275942468096545e-01
1.614725502804858215e-01,2.714250616440431196e-01,1.614725502804858215e-01,1.195980350665621639e-01
1.386418390605475559e-01,2.570446766978174424e-01,1.386418390605475559e-01,1.193965740492966832e-01
1.628212146555859108e-01,2.751592470476372787e-01,1.628212146555859108e-01,1.150927737522842581e-01
1.330192147855090989e-01,2.719884709949684232e-01,1.330192147855090989e-01,1.224166503853714172e-01
1.383657121375503063e-01,2.506211324256777950e-01,1.383657121375503063e-01,1.346169619483016389e-01
1.655676724676303224e-01,3.070089412041321353e-01,1.655676724676303224e-01,1.173638150040734324e-01
1.312470951853491885e-01,2.833678324541712978e-01,1.312470951853491885e-01,1.164778763653021992e-01
1.589728509772287690e-01,2.844692012476460752e-01,1.589728509772287690e-01,1.569073918565654646e-01
1.410533301635314429e-01,2.733289743604059296e-01,1.410533301635314429e-01,1.243575109102994097e-01
1.405758714063038983e-01,2.889710201449759985e-01,1.405758714063038983e-01,1.324168130426456313e-01
1.443055105257806392e-01,2.782634711176962816e-01,1.443055105257806392e-01,1.500816590180575338e-01
1.202914418335129937e-01,2.530329333746066389e-01,1.202914418335129937e-01,1.519863816777541621e-01
1.378954979314199192e-01,-8.444813422166067007e-02,1.378954979314199192e-01,-2.037905131198227970e-01
1.247658562847690500e-01,2.789788351661655064e-01,1.247658562847690500e-01,1.292327152538999824e-01
1.475623805921400244e-01,2.903244264193021174e-01,1.475623805921400244e-01,1.411022750231175071e-01
1.646826177382389733e-01,2.946290791439524770e-01,1.646826177382389733e-01,1.681368501531368131e-01
1.378275349798503968e-01,2.831628439980880541e-01,1.378275349798503968e-01,1.560749611108892543e-01
1.505554826338221241e-01,3.050301313564848793e-01,1.505554826338221241e-01,1.548791194845837993e-01
1.140119740437784690e-01,2.750259811658405384e-01,1.140119740437784690e-01,1.590419668920019791e-01
1.616048360578167531e-01,3.094639648566834822e-01,1.616048360578167531e-01,1.656672430197682899e-01
1.343669476399535767e-01,3.612465942670352037e-01,1.343669476399535767e-01,1.340793974899562313e-01
1.339762945455145737e-01,3.241438481524052673e-01,1.339762945455145737e-01,1.462712133707462225e-01
1.208500040685000082e-01,3.347337578396054059e-01,1.208500040685000082e-01,1.404114218526375801e-01
1.414670533656063323e-01,3.717578071053319055e-01,1.414670533656063323e-01,1.383094499403884903e-01
1.212371235541588738e-01,3.464660637153075262e-01,1.212371235541588738e-01,1.348203117552341235e-01
1.274120031750398674e-01,3.625504225168941774e-01,1.274120031750398674e-01,1.296397132242814998e-01
1.271576215918847619e-01,3.788393932353295024e-01,1.271576215918847619e-01,1.359110490574033658e-01
1.234231397248908568e-01,3.632442610504518221e-01,1.234231397248908568e-01,1.263064762719505185e-01
1.335302180840085839e-01,3.796107894403764615e-01,1.335302180840085839e-01,1.466158335832289383e-01
1.226853424850821161e-01,3.702190306958882404e-01,1.226853424850821161e-01,1.283650583733654260e-01
1.227653367067452345e-01,3.845661010590610829e-01,1.227653367067452345e-01,1.216127933232424713e-01
1.280816568709016723e-01,4.027871580866911327e-01,1.280816568709016723e-01,1.199746228112921476e-01
1.298656164050090711e-01,3.864130029986264092e-01,1.298656164050090711e-01,1.161036809803191322e-01
1.432486685033970697e-01,4.201312674032388061e-01,1.432486685033970697e-01,1.166467502389313821e-01
1.345599035777321206e-01,3.912028468025383066e-01,1.345599035777321206e-01,1.144955223625881147e-01
1.356440605073604422e-01,3.947656618963947261e-01,1.356440605073604422e-01,1.140049577914942353e-01
1.466815068095899677e-01,4.003766574413696877e-01,1.466815068095899677e-01,1.287782970747850253e-01
1.172961008647191994e-01,7.175003955768091135e-01,1.172961008647191994e-01,-1.386781624441624228e-01
1.137363005121112408e-01,6.925938154860481477e-01,1.137363005121112408e-01,-1.309414552302272661e-01
1.127303399024831843e-01,6.742193240060412318e-01,1.127303399024831843e-01,-1.408438365958356031e-01
1.447280799662345185e-01,3.934789430366133489e-01,1.447280799662345185e-01,9.401893392397669968e-02
1.631563870640088676e-01,4.322376348796206913e-01,1.631563870640088676e-01,9.957051766353357258e-02
1.626109106249904179e-01,4.064200043961326836e-01,1.626109106249904179e-01,8.519128130292287493e-02
1.356543945213783409e-01,7.165859528772796638e-01,1.356543945213783409e-01,-1.807435311680532508e-01
1.373944828453968203e-01,6.606767267178913494e-01,1.373944828453968203e-01,-1.226134348572624072e-01
1.368986767672301097e-01,6.698795347944767054e-01,1.368986767672301097e-01,-1.499834815787880471e-01
1.434640820547640472e-01,-1.770994371552911117e-01,1.434640820547640472e-01,6.987687906853013997e-01
1.495036485230163692e-01,6.798699711765214815e-01,1.495036485230163692e-01,-1.546140273124093079e-01
2.194472114807805851e-01,3.850937547680055029e-01,2.194472114807805851e-01,2.688822955986561181e-02
1.634299036196137922e-01,-1.007081487796341879e-01,1.634299036196137922e-01,6.099287080657674887e-01
2.201202799897527818e-01,3.898733456420823695e-01,2.201202799897527818e-01,2.998463231140015284e-02
1.906776208774774439e-01,4.130090802331105593e-01,1.906776208774774439e-01,6.225282531278247128e-02
2.160722022809266618e-01,4.031821389696010338e-01,2.160722022809266618e-01,3.337302221068716435e-02
2.097183825625992259e-01,4.216033567845916541e-01,2.097183825625992259e-01,4.056164782007930236e-02
2.104553368660796731e-01,4.173053265924160926e-01,2.104553368660796731e-01,4.672537379775253130e-02
1.948032432048564244e-01,4.358720261070301305e-01,1.948032432048564244e-01,3.888730131270666524e-02
2.096123688996657797e-01,4.507464975720267275e-01,2.096123688996657797e-01,6.103144158359245092e-02
1.969027321270384046e-01,4.353768971820866640e-01,1.969027321270384046e-01,4.443191582708858750e-02
2.052599809651849683e-01,4.608057488341540942e-01,2.052599809651849683e-01,7.063081527688976069e-02
2.466445205389745654e-01,-1.978060718176119503e-01,2.466445205389745654e-01,6.475329137407360713e-01
2.035168352384925106e-01,4.673562292637927773e-01,2.035168352384925106e-01,7.403718760255133258e-02
1.882563886802767206e-01,4.693096919081076734e-01,1.882563886802767206e-01,5.905656179246792509e-02
1.847535106026745311e-01,4.683054993754642847e-01,1.847535106026745311e-01,4.689270448266704555e-02
3.021719050621409219e-01,3.600135095979004052e-01,3.021719050621409219e-01,-4.916905123771411062e-02
2.859992527902390225e-01,3.363926496720472947e-01,2.859992527902390225e-01,-7.633988698356462821e-02
3.034076086091732627e-01,3.394871050353006625e-01,3.034076086091732627e-01,-7.495001611971301159e-02
3.161069129224940988e-01,3.304506387756806496e-01,3.161069129224940988e-01,-8.259876519418012097e-02
3.009336483879211377e-01,-1.050803665343268412e-01,3.009336483879211377e-01,3.923726078641346926e-01
3.283799528198367290e-01,3.035413842164649267e-01,3.283799528198367290e-01,-1.132253633779207597e-01
3.241180319779759511e-01,2.847408931893133377e-01,3.241180319779759511e-01,-1.259624411264949617e-01
3.239327254635023801e-01,2.801052282336023991e-01,3.239327254635023801e-01,-1.359807624355852673e-01
3.401309568691293639e-01,2.878920020292387028e-01,3.401309568691293639e-01,-1.342322444401758963e-01
3.296361733106042968e-01,2.573822603150003885e-01,3.296361733106042968e-01,-1.690208593921368185e-01
3.507201413643882826e-01,2.475011442927879390e-01,3.507201413643882826e-01,-1.748633854541589150e-01
3.327638943286408968e-01,2.388307905270128928e-01,3.327638943286408968e-01,-1.901498570251951570e-01
3.385294732361316394e-01,2.415051282852749281e-01,3.385294732361316394e-01,-1.882972509056732580e-01
3.509798503019781468e-01,2.506001631750300329e-01,3.509798503019781468e-01,-1.752452210739712801e-01
3.380413880055323506e-01,2.468545398511790279e-01,3.380413880055323506e-01,-1.871646177003601363e-01
3.689535876489484778e-01,2.624675576553981982e-01,3.689535876489484778e-01,-1.554131607515784608e-01
3.408181362603944775e-01,2.492813091221113275e-01,3.408181362603944775e-01,-1.790162328334592989e-01
3.400994204763269635e-01,2.580163928510434412e-01,3.400994204763269635e-01,-1.736685873852207296e-01
3.520049400694157393e-01,2.734777611634498506e-01,3.520049400694157393e-01,-1.609833807064028066e-01
3.376472012554634361e-01,2.640836892998941754e-01,3.376472012554634361e-01,-1.799710379300937524e-01
3.642988154443349003e-01,2.804333334947289869e-01,3.642988154443349003e-01,-1.513924630359824997e-01
3.409449358902048588e-01,2.742232148630209254e-01,3.409449358902048588e-01,-1.652168830530594823e-01
3.420331099048770085e-01,2.887913278751783608e-01,3.420331099048770085e-01,-1.488954750770889179e-01
3.360986219362014915e-01,3.105574979338711072e-01,3.360986219362014915e-01,-1.477169560356454969e-01
3.396071779587340744e-01,2.873155107076983961e-01,3.396071779587340744e-01,-1.618226870537153306e-01
3.321963251328841626e-01,3.251167095558395448e-01,3.321963251328841626e-01,-1.356169981299968907e-01
3.311467127485032691e-01,3.098420073288062904e-01,3.311467127485032691e-01,-1.545840890628688014e-01
3.273900471562830594e-01,3.248147084911992000e-01,3.273900471562830594e-01,-1.351911274552180242e-01
3.182820437937622371e-01,3.659172306814277298e-01,3.182820437937622371e-01,-1.080732656875377368e-01
3.202911371426874765e-01,3.386926857470504149e-01,3.202911371426874765e-01,-1.329925688502451298e-01
3.044529004870654698e-01,3.885706047527543450e-01,3.044529004870654698e-01,-8.987984155188812052e-02
3.135931124173313989e-01,3.620045963105524289e-01,3.135931124173313989e-01,-1.133387676460148596e-01
3.038230251744700183e-01,3.838186752920360600e-01,3.038230251744700183e-01,-9.902638321701004442e-02
2.956124967248393576e-01,4.188341309900108222e-01,2.956124967248393576e-01,-6.043426146310208746e-02
2.997446186103319143e-01,3.981978686129533096e-01,2.997446186103319143e-01,-8.527630503154030872e-02
3.144392682204791845e-01,4.103906626072570396e-01,3.144392682204791845e-01,-7.321632641196262892e-02
2.939954822583103478e-01,4.184642396564580147e-01,2.939954822583103478e-01,-6.720384825389071060e-02
2.857360422492808416e-01,4.374088606166934845e-01,2.857360422492808416e-01,-5.186800936641836057e-02
2.929470721382377851e-01,4.609417709520639561e-01,2.929470721382377851e-01,-2.160766653379671623e-02
3.372557087829862743e-01,2.167760457146430120e-01,3.372557087829862743e-01,-2.803364429392654067e-01
1.562608542310101045e-01,5.827436755056780715e-01,1.562608542310101045e-01,1.003322530572694771e-01
