5.104966432098775897e+01,4.687376780214757588e+01,2.772618899795893554e+01
4.902825598491492798e+01,4.716773653953162437e+01,2.854561452947992350e+01
4.963535532393093064e+01,4.765228921300408160e+01,2.786782795813889635e+01
5.286293040692716261e+01,4.797216388759376571e+01,2.729887765000782451e+01
5.262960181226081602e+01,4.859469076729177317e+01,2.669135696872401198e+01
5.350649014022847183e+01,4.886129771572132796e+01,2.707073981080433001e+01
5.334008043152417144e+01,4.907853319683791682e+01,2.614384375850044862e+01
5.879925939036434102e+01,4.940783764644888976e+01,2.576974277399293456e+01
5.358280098820238635e+01,4.963057271851278784e+01,2.410323350166001788e+01
5.400838275471383554e+01,4.965797462803492834e+01,2.345806193082515279e+01
5.510757319918492669e+01,4.967824943613162247e+01,2.254407559014248363e+01
6.076105816021289741e+01,5.031577335839584464e+01,2.198769883605976005e+01
5.390913643294774005e+01,5.000906587199679620e+01,2.120974194877906527e+01
5.547604788482882299e+01,4.980679215086507838e+01,2.063966778042149031e+01
5.468528205554638078e+01,5.001151805489439539e+01,1.989899246521789422e+01
5.397150003915431427e+01,4.990651456798860153e+01,1.942923487531830418e+01
5.310326952853879590e+01,4.907986475672269222e+01,1.872008824480780120e+01
5.446611253952193721e+01,4.934293239265816311e+01,1.793907794237653164e+01
5.431129284541662372e+01,4.902866995783126214e+01,1.693139161731844311e+01
5.267082397442892017e+01,4.868058606331937455e+01,1.636547181488368707e+01
5.242915756389024295e+01,4.865946394336916114e+01,1.577605773909774456e+01
5.019573498846523307e+01,4.816381398311131790e+01,1.501436812158413403e+01
5.158362196993179083e+01,4.797115925359955213e+01,1.405990089737810145e+01
5.138481271764279512e+01,4.750681251327963395e+01,1.349385947911346051e+01
5.031387722474175916e+01,4.705446301456684921e+01,1.254306392128736114e+01
4.900987092229868125e+01,4.674598378114517061e+01,1.189550930041530208e+01
4.911637208204648175e+01,4.639702223273847181e+01,1.098318260558897208e+01
4.881765699022972882e+01,4.595378158223060439e+01,1.028439270025138619e+01
4.735854398180119773e+01,4.566008552420890965e+01,9.651583868930293519e+00
4.768989692790287904e+01,4.453451992556885131e+01,8.844826801241387315e+00
4.685935996023130912e+01,4.415223220390673475e+01,7.883662697947528386e+00
4.514832954149824928e+01,4.373457584695377420e+01,7.151831119907639867e+00
4.480386794193488953e+01,4.312025265766757087e+01,6.303264637549326643e+00
4.422526879411577028e+01,4.266492701223328510e+01,5.465792461229960431e+00
4.313077023608178706e+01,4.141968156637090459e+01,4.616466974556874270e+00
4.168352618755671557e+01,4.100752448220929125e+01,3.783684335670741028e+00
4.051519536429326962e+01,3.963543704610695073e+01,2.845908817754396747e+00
3.946485903142963281e+01,3.910006861322771954e+01,1.927171201232650732e+00
3.820829644587890783e+01,3.943750901219186744e+01,1.192142624790202277e+00
3.788888535460008455e+01,3.810805932008958052e+01,3.398887405081261193e-01
3.609167386167322178e+01,3.680359362448792382e+01,-5.044002079962690566e-01
3.508648712858209961e+01,3.503292361419872236e+01,-4.431826000120996922e-01
3.440520112798138541e+01,3.481095722829581263e+01,-1.263233903212795939e+00
3.234110652611163772e+01,3.401974711976418320e+01,-2.221326787260458957e+00
3.116330467063574972e+01,3.202667250103668550e+01,-3.416357506684999379e+00
2.996234271407466920e+01,3.193309402621371973e+01,-4.141644165522613719e+00
2.781729401680919977e+01,3.019050697332196620e+01,-5.136537562727909290e+00
2.737824893501495538e+01,2.921294588475402421e+01,-6.078017144603250266e+00
2.586277160266809361e+01,2.839007589929967068e+01,-6.873824094099697746e+00
2.628040594492115289e+01,2.764913816936714142e+01,-7.714776824515792164e+00
2.294641275285352222e+01,2.627660604600756855e+01,-6.782641678047775180e+00
2.143478738687871399e+01,2.474709821281696875e+01,-9.827777087623410068e+00
2.092349177700360130e+01,2.376049149186834342e+01,-9.119183151278152266e+00
1.870950147738705738e+01,2.273931298798023448e+01,-1.124530601395436236e+01
1.743032840458489119e+01,2.089249900984579966e+01,-1.226226346465466577e+01
1.567389138138399041e+01,2.068347518678504215e+01,-1.220667462459425323e+01
1.337640851115494911e+01,1.931228875148332236e+01,-1.188536653105722074e+01
1.222793498437861004e+01,1.832342294199239774e+01,-1.360663867229521706e+01
1.140133448349993373e+01,1.702622000071193398e+01,-1.355171903418220403e+01
9.307487922989039930e+00,1.536500688341645393e+01,-1.433564778379933813e+01
8.420250109522246618e+00,1.502363155374574788e+01,-1.544786085899797001e+01
6.337658665811891190e+00,1.285875743647838121e+01,-1.721774412910818342e+01
4.339983227711969427e+00,1.185671098019067315e+01,-1.727141279405356400e+01
2.929576271556162848e+00,1.102993202993393318e+01,-1.797507531075029164e+01
1.184145136968621559e+00,8.776136193653547579e+00,-1.831340442304379934e+01
-5.541518697622205281e-01,7.870386446531328239e+00,-1.840065711978567720e+01
-1.810665255821186648e+00,6.509258562136031045e+00,-1.966299828735967736e+01
8.796197454135958882e-01,5.005140496425817709e+00,-2.086210629354622625e+01
-1.499901877477212153e+00,4.151320964802240887e+00,-2.048409980442007949e+01
-8.977982984152595991e-01,1.848884708381446140e+00,-2.091757641950940894e+01
-1.877425412357365542e-01,9.817476725979087382e-01,-2.070100067680182221e+01
1.199939049461078433e+00,-5.553876189670190477e-01,-2.133259380834187624e+01
-6.179948871735600591e+00,-2.016782823748372699e+00,-2.095126051385040711e+01
-8.192850898732524811e+00,-3.435942083531896341e+00,-2.293455484878125716e+01
-6.691079776044351668e+00,-5.170232291954643067e+00,-2.313853672945747419e+01
-8.799134999997374251e+00,-6.400943916714981086e+00,-2.284918632044498210e+01
-7.050131478768066451e+00,-8.239139595624305201e+00,-2.315580745199785895e+01
-1.174496411023635467e+01,-9.651439399496501537e+00,-2.299975701470110323e+01
-1.211241136596376577e+01,-1.091596914889320402e+01,-2.331173776832613243e+01
-1.752068461230663488e+01,-1.294190541497349578e+01,-2.363712158202852365e+01
-2.176187722465706642e+01,-1.399096081727568119e+01,-2.429023313926897032e+01
-2.341686368955221909e+01,-1.581288629014309777e+01,-2.533773520694854398e+01
-2.541863574916387947e+01,-1.755141083971226124e+01,-2.489686130087383376e+01
-2.687660438240214233e+01,-1.879827046291232406e+01,-2.552389096459303985e+01
-2.880092673496269029e+01,-2.033830736891381008e+01,-2.622531974668575216e+01
-3.085616526595086029e+01,-2.186498357179812757e+01,-2.634733263677173909e+01
-3.175758471335840838e+01,-2.364803001379203096e+01,-2.216244177788518144e+01
-3.444566938944802104e+01,-2.527201453399642617e+01,-2.536784486100394176e+01
-3.453473323070750922e+01,-2.692494649832688225e+01,-2.585736567867932578e+01
-3.719061693007166269e+01,-2.853829228551959929e+01,-2.555931622134434278e+01
-3.805863290990873793e+01,-2.986014360341176754e+01,-2.625751065751613211e+01
-3.924467650426849730e+01,-3.163998597390779821e+01,-2.676620361384674496e+01
-4.013714880998769985e+01,-3.336305685412460775e+01,-2.492436347916967776e+01
-4.225212674591921314e+01,-3.538444774533955695e+01,-2.493738992138622379e+01
-4.438434428542359456e+01,-3.644420769189322584e+01,-2.490579239668058520e+01
-4.508446036061595663e+01,-3.827373199142044768e+01,-2.465868535226002578e+01
-4.645921852058087609e+01,-3.975343492875144591e+01,-2.520529738984340185e+01
-4.683903856154890377e+01,-4.130731480705778580e+01,-2.509339340582397782e+01
-4.903975440048213130e+01,-4.257800939046607880e+01,-2.474467865923398691e+01
-4.959487030390532425e+01,-4.429133797698209918e+01,-2.547854884807199127e+01
-5.110865797772584784e+01,-4.571164384398223746e+01,-2.505242339769289828e+01
-5.301626434939600330e+01,-4.693075460308643443e+01,-2.548138796830316011e+01
-5.390301712472611229e+01,-4.832995065446467464e+01,-2.502423088762048664e+01
-5.565457431999329430e+01,-4.953052845702284657e+01,-2.534185181247744723e+01
-5.713595599507943490e+01,-5.069224768669289460e+01,-2.673694603574010031e+01
-5.835901552663617764e+01,-5.175975305384755387e+01,-2.652277399527273616e+01
-5.754184656586070901e+01,-5.299749271296011699e+01,-2.672880802826351854e+01
-6.182157085943673280e+01,-5.424454077662937834e+01,-2.728119902989031331e+01
-6.215871615883980184e+01,-5.557645196647514041e+01,-2.831652390573231060e+01
-6.395613663417674388e+01,-5.645563898977349027e+01,-2.701918323707161207e+01
-6.565443559361531811e+01,-5.743538480191298135e+01,-2.716545662098343072e+01
-6.601105743215158839e+01,-5.854517123275307711e+01,-2.716219739681385903e+01
-6.846388916827254434e+01,-5.960929357802977080e+01,-2.502841644698964529e+01
-6.952570939119138416e+01,-6.026741865248008168e+01,-2.626003439425077701e+01
-7.009290221604599935e+01,-6.125000578516142724e+01,-2.679632009095969636e+01
-7.094378153246030649e+01,-6.198517165799636075e+01,-2.060191862197212487e+01
-7.073355377929581778e+01,-6.267148184060833671e+01,-2.325870801614603423e+01
-7.244403208317075382e+01,-6.375751159674083368e+01,-2.396306002378290856e+01
-7.356208648408318140e+01,-6.424163728059170353e+01,-2.764092942963717192e+01
-7.421882374318217046e+01,-6.495327258782705826e+01,-2.732274977200435018e+01
-7.429271554240327191e+01,-6.532046906166581834e+01,-2.724789255092977314e+01
-7.566467565954927466e+01,-6.588764254157020162e+01,-2.697319616060043401e+01
-7.567704441135728644e+01,-6.658465786618248217e+01,-2.660953002367718057e+01
-7.664462505930733016e+01,-6.666502017311158568e+01,-2.664284334336020876e+01
-7.714423769487930826e+01,-6.754260215109322019e+01,-2.592690964943615484e+01
-7.791714479310624597e+01,-6.796873928595837810e+01,-2.507012444389316741e+01
-7.760087856439682241e+01,-6.844427302257484769e+01,-2.598106493930727012e+01
-7.748185062401681478e+01,-6.920331535285733082e+01,-2.462463659573164776e+01
-7.735312105564378271e+01,-6.964042379633033875e+01,-2.438216929969128799e+01
-7.701280942025564968e+01,-7.019026977787554245e+01,-2.563411935317634871e+01
-7.778340704356807578e+01,-7.048793434238157829e+01,-2.598268185310348599e+01
-7.791611772567944172e+01,-7.094743995497999833e+01,-2.628108840528125967e+01
-7.735242457755327905e+01,-7.154922139891350241e+01,-2.675919021239104012e+01
-7.819652512968490043e+01,-7.193681385164336461e+01,-2.731337620107615649e+01
-7.798558570335949014e+01,-7.259646413286058930e+01,-2.705754923297361714e+01
-7.822456576588045607e+01,-7.267432454628149685e+01,-2.786388382101107197e+01
-8.130337892186611271e+01,-7.332476301724224754e+01,-2.813632832738386824e+01
-7.853190319290688137e+01,-7.363847286153131222e+01,-2.662671010800571736e+01
-8.218919592571408828e+01,-7.395366124592277401e+01,-2.887453379275592269e+01
-8.206630527259214603e+01,-7.420644517881383706e+01,-2.959114549594358934e+01
-8.272062059508567700e+01,-7.451928435212435886e+01,-2.873209668102258263e+01
-8.035215200721954432e+01,-7.521926516542892216e+01,-2.929392304653501355e+01
-8.352579165394239169e+01,-7.598460185372424291e+01,-2.975489476981428538e+01
-8.440343982505426368e+01,-7.645407939373275497e+01,-2.886737315714609764e+01
-8.334879434389785047e+01,-7.664279650706208713e+01,-2.348917397795179696e+01
-8.471785100218818343e+01,-7.740386719189253029e+01,-2.711540056932950193e+01
-8.310697415543887701e+01,-7.795678389888131221e+01,-3.314141146951964600e+01
-8.375151257145687111e+01,-7.868049901947561864e+01,-3.240315293498412785e+01
-8.455988419545901991e+01,-7.943641732163168001e+01,-3.114989726418845706e+01
-8.533267225981938964e+01,-8.044758763294886705e+01,-2.960648068252552534e+01
-8.596222957518926933e+01,-8.079208971453147115e+01,-3.417758483019167670e+01
-8.666451885855005344e+01,-8.189904458846685031e+01,-2.740569778323461492e+01
-8.640243795670185989e+01,-8.263373062241549860e+01,-3.291816675410773030e+01
-8.928834805747375469e+01,-8.363787568156901386e+01,-3.551843424072849587e+01
-8.852650769865603309e+01,-8.442106278255265295e+01,-3.476068287623942865e+01
-9.037662550267367578e+01,-8.561108897949137031e+01,-3.602089029823320487e+01
-8.955987741332309326e+01,-8.615771447752941015e+01,-3.764554654986896765e+01
-9.063860833770519321e+01,-8.686368022650512444e+01,-3.837528702373418810e+01
-9.036048419795382358e+01,-8.759779902411331420e+01,-4.025341033328813722e+01
-9.099075151179202692e+01,-8.804909236059404520e+01,-4.146995218907023428e+01
-9.073045172109027590e+01,-8.912517031501842268e+01,-4.279919791132878970e+01
-9.100147287328033485e+01,-8.983423888429572912e+01,-4.321303933152427135e+01
-9.104724056643232188e+01,-9.091168524634217363e+01,-4.456427115351068835e+01
-9.126472214287406359e+01,-9.075980820050463649e+01,-4.637276227113969185e+01
-9.129193909831261067e+01,-9.170056607747500266e+01,-4.796305934146288763e+01
-8.971097458975411598e+01,-9.222649148874131697e+01,-4.922413098245754526e+01
-8.896148539205628936e+01,-9.238520991614660716e+01,-5.088421591931339094e+01
-8.911351570476354311e+01,-9.299782060243980197e+01,-5.143900678279392480e+01
-8.843012642144040569e+01,-9.321496214419417470e+01,-5.235721829207819411e+01
-8.749980501326827209e+01,-9.360916212282340609e+01,-5.247889638629405340e+01
-8.711121449618231338e+01,-9.446598383182664804e+01,-1.683424883522285427e+02
-8.629579422320959736e+01,-9.477724747531344462e+01,-1.618726001557516554e+02
-8.529806205014934051e+01,-9.486281695218652033e+01,-1.616493183953396908e+02
-8.533082460606638620e+01,-9.498555133176010656e+01,-5.945695300184367937e+01
-8.387271503500105041e+01,-9.490676308534460759e+01,-6.067300667402886916e+01
-8.269000133253173601e+01,-9.461845722197327291e+01,-6.125402114318588076e+01
-8.167335821429009002e+01,-9.381852839864218652e+01,-1.754369917023156518e+02
-8.101104246476451465e+01,-9.365682579466984237e+01,-1.528344376305677201e+02
-8.001969612496229445e+01,-9.314296458861200279e+01,-1.600831647382600522e+02
-7.881569686378792028e+01,-9.274272269527146761e+01,1.760101784023814560e+02
-7.820685041551132599e+01,-9.218739853953114505e+01,-1.629810383111046406e+02
-7.627868172319250561e+01,-9.147254988094333328e+01,-6.858281046865386088e+01
-7.504365918988692385e+01,-9.106281501303637071e+01,1.432613781081279853e+02
-7.371578978385824144e+01,-9.005568379548593327e+01,-6.891641776943947661e+01
-7.184537420972583277e+01,-8.922824361504909518e+01,-6.891641776943947661e+01
-7.018935033624626385e+01,-8.844098861059896421e+01,-7.037742023501475330e+01
-6.896977382688075409e+01,-8.783711788364712447e+01,-7.260371610554085464e+01
-6.713179425920709775e+01,-8.677796667019117649e+01,-7.264236809077871726e+01
-6.564041363056529121e+01,-8.554337405947475759e+01,-7.423608861956313376e+01
-6.271645315238829710e+01,-8.457781783021387412e+01,-7.458873024674247176e+01
-6.153185035776918710e+01,-8.325168782147213165e+01,-7.535583208700629143e+01
-5.833451078293089154e+01,-8.221201236927245759e+01,-7.560760585030351422e+01
-5.879625972454275740e+01,-8.043900592477723421e+01,1.692708234345632548e+02
-5.552369202706412921e+01,-7.886550421204083250e+01,-7.623076698357100156e+01
-5.402283846630016484e+01,-7.756529466294580288e+01,-7.709136885623914281e+01
-5.217569030159807397e+01,-7.600957463128307268e+01,-7.898340754333256086e+01
-4.988956847630212366e+01,-7.443851911228877327e+01,-7.915086476552573913e+01
-4.837350268159967470e+01,-7.251063310795103689e+01,-7.987697472931397158e+01
-4.612992651339261840e+01,-7.078778645840252182e+01,-8.037702110610099737e+01
-4.433343495731920569e+01,-6.903231165835877903e+01,-8.058250317474244184e+01
-4.167704837339145030e+01,-6.745066932857191944e+01,9.987875171307622679e+01
-3.888261996822360089e+01,-6.547746037587293699e+01,-8.131927938891691099e+01
-3.601233045225956886e+01,-6.396811049004013228e+01,-8.123935604522434062e+01
-3.496998647253548143e+01,-6.213931781463245585e+01,-8.157205714729887802e+01
-3.399906213524923260e+01,-6.028667488717563572e+01,-8.192192678128355965e+01
-3.018246900555555357e+01,-5.834681153703166245e+01,-8.266672468436304655e+01
-2.661970830304010249e+01,-5.672578624489158017e+01,-8.276949802364249820e+01
-2.665987623494279291e+01,-5.455737720054371920e+01,-8.343468837048968112e+01
-2.645933431384582946e+01,-5.286839637757989152e+01,-8.381080137073719527e+01
-2.689780851620149704e+01,-5.104385126583849797e+01,-8.385724716524111955e+01
-2.708494875946199798e+01,-4.901757953188195671e+01,-8.456608315114606000e+01
-2.791302124685769570e+01,-4.720226284743512224e+01,-8.421257555887338242e+01
-2.737345133528147656e+01,-4.525750941274419148e+01,-8.455217185994564488e+01
-2.823635004784924973e+01,-4.339327468063613935e+01,-8.480950103353450231e+01
-2.893165521631762616e+01,-4.138864233158082584e+01,-8.501751195236258241e+01
-2.810034356168460334e+01,-4.038716443566056569e+01,-8.596734414475959341e+01
-2.802259136966491226e+01,-3.805357095175698845e+01,-8.581222108132719484e+01
-2.913116803508962249e+01,-3.672105767579334668e+01,-8.625615602124661052e+01
-3.069032561659442138e+01,-3.474647897144495090e+01,-8.633579494812191513e+01
-3.062214215203823642e+01,-3.330377506988637037e+01,-8.717143782491362458e+01
-2.932149988711976007e+01,-3.174928970293161257e+01,-8.750085947126923713e+01
-3.143837079975511983e+01,-3.068225458162123331e+01,-8.812372790955313917e+01
-3.109335527741614413e+01,-3.092939112700765847e+01,-8.915588559109737332e+01
-3.242224878972626811e+01,-3.184684542639089599e+01,-8.951436509866020685e+01
-3.552750964536028278e+01,-3.253704756519697838e+01,-9.027513607157341369e+01
-3.423580824462163008e+01,-3.322656195629448206e+01,-9.106899499814225862e+01
-3.646025495443880970e+01,-3.375177166390446359e+01,-9.161568021631710224e+01
-3.654665244917261901e+01,-3.456481019240445107e+01,-9.221407850001172335e+01
-3.814640506774514961e+01,-3.467985055035954645e+01,-9.304103950918631938e+01
-3.953098542260961068e+01,-3.498051867613759924e+01,-9.328831184370010021e+01
-4.045790852633255952e+01,-3.561285414916605419e+01,-9.402587281821207910e+01
-3.994475180405439119e+01,-3.530783345309200882e+01,-9.427590606167264298e+01
-4.126690784419267288e+01,-3.565826886190544798e+01,-9.479588162208156632e+01
-4.159440259101869941e+01,-3.608322524188911018e+01,-9.528898018196176167e+01
-4.341934935178480259e+01,-3.586356004532261466e+01,-9.527584516371675250e+01
-2.002764305045309001e+00,-3.595208823386903418e+01,-9.636813165232118195e+01
-7.128890791619419076e+01,-3.706460037616023584e+01,-9.611838093197357580e+01
-8.109473772117929968e+01,-3.974335925520563961e+01,-9.529086671041135048e+01
-9.090056752616439439e+01,-4.426351976349847916e+01,-9.576599571170085312e+01
-1.007063973311495033e+02,-4.947994327573930207e+01,8.755323898127453219e+01
-1.105122271361346122e+02,-5.608621323177664664e+01,8.902445519864468793e+01
4.676324304705409673e+01,-6.419670570820304079e+01,-1.001974018368231043e+02
3.695741324206899492e+01,-7.411411277076416582e+01,-1.055126333393916269e+02
