-1.787802122702861762e-01,-2.131408751917202582e-01,-1.992181527680254305e-01,1.495909493191374499e-02,6.331836050935278903e-01,-1.568577303250661137e-01
-1.837708411773781858e-01,-3.668714033148423592e-01,-1.986749707037897827e-01,3.993043158917264357e-02,6.239912635319843082e-01,-2.081514198435548690e-01
-1.891903828433745272e-01,-1.788591178523496750e-01,-1.978129486128817616e-01,2.844899444475471745e-02,6.139493986807526005e-01,-1.348898376365133822e-01
-1.937382709329973363e-01,-3.688385870382525633e-01,-1.966095041626169937e-01,9.760063173663044434e-02,5.958304250125621149e-01,-4.010894940997814517e-01
-1.992382678881823299e-01,-1.905949455043602359e-01,-1.959426775464724046e-01,2.310797325898884119e-02,5.835338716224139910e-01,-2.068024744678788884e-01
-2.039729224247215367e-01,-2.161078272452938431e-01,-1.950647993704310579e-01,4.006973344015719168e-02,5.663586897530844544e-01,-2.476859438227992649e-01
-2.090282122056914549e-01,-3.753415968823574089e-01,-1.942382722870110434e-01,6.136740103904870375e-02,5.708228026348366457e-01,2.094059170439092205e-02
-2.143238854926274861e-01,-1.699698779468085674e-01,-1.929476759795950291e-01,4.142296644153824897e-02,5.569262689336310634e-01,-1.062706044635207542e-01
-2.189426848605182663e-01,-3.740110173164810647e-01,-1.920036440132786015e-01,7.644375258120851557e-02,5.416958977987296198e-01,-3.348905586809981516e-01
-2.248433270383747296e-01,-2.068595233208411488e-01,-1.912734776287946803e-01,2.559753085961826921e-02,5.514654269662441211e-01,1.900250421488197672e-03
-2.291713764133997966e-01,-1.979430023865175470e-01,-1.907337395827420068e-01,2.468487766207147147e-02,5.456074412983251687e-01,-6.650356740611845785e-02
-2.346157133852100340e-01,-4.164120562057618269e-01,-1.887099748394356069e-01,1.547883686113462609e-01,5.311796199881883007e-01,-2.925051572896943397e-01
-2.393425123036054813e-01,-1.551483476982564447e-01,-1.864314720488262911e-01,7.478759923828161293e-02,5.152198578663383932e-01,-2.040886364420455013e-01
-2.443731079495257141e-01,-4.293648496208093968e-01,-1.852770573820195221e-01,9.853009756717875933e-02,4.839132870446107848e-01,-7.190315768379919037e-01
-2.497658959552329083e-01,-1.858463889266910030e-01,-1.838473651868051950e-01,4.927008654448543357e-02,4.982149605445566065e-01,-5.654174085984807474e-02
-2.549875917486383869e-01,-2.338541819149611567e-01,-1.824232963909414862e-01,6.377706714893477402e-02,4.863853532488522369e-01,-1.465829793636423128e-01
-2.592791199335857666e-01,-3.203754419805911469e-01,-1.808784088758423059e-01,1.153304834851657523e-01,4.764552970917287356e-01,-2.219728586991608354e-01
-2.644934367485207716e-01,-1.723682624339870906e-01,-1.789393673396982576e-01,6.409837227672267324e-02,4.658520609293671511e-01,-1.431202930798000650e-01
-2.683339332121326137e-01,-3.293506242064447309e-01,-1.779746668070924798e-01,8.273011721177174482e-02,4.724735406492424072e-01,1.061799896785444591e-01
-2.739536172019607640e-01,-1.963240299622869278e-01,-1.762747286882249409e-01,5.938745003930196581e-02,4.562961527128021055e-01,-1.147445305900325896e-01
-2.781483325187945610e-01,-1.937890188487290388e-01,-1.743872326495481684e-01,8.719924423670424862e-02,4.497668587981936694e-01,-1.040968200193753967e-01
-2.830959515726325648e-01,-3.668732477899185884e-01,-1.715858055478607092e-01,2.077299501151990135e-01,4.206807849809694466e-01,-5.652180197804910211e-01
-2.881838011849455761e-01,-1.660453939131405765e-01,-1.697007927296711183e-01,6.151866108033733627e-02,4.094204168296372015e-01,-2.331769268800223394e-01
-2.933127651969522631e-01,-3.839449272071335795e-01,-1.675807411684620829e-01,1.587032079847457144e-01,3.934683458664700595e-01,-3.568299940308024554e-01
-2.981269491052660481e-01,-1.623111059401316780e-01,-1.655268016781788198e-01,6.924895196177817402e-02,3.837577396261677154e-01,-1.710562224155433575e-01
-3.017915570339235742e-01,-1.634375000648623233e-01,-1.634242007228492166e-01,9.377369979629726626e-02,3.701798305045531645e-01,-1.941540246092141597e-01
-3.072105907440474404e-01,-4.103165463138132574e-01,-1.612081406629775338e-01,1.677948798310293366e-01,3.602301592861450463e-01,-2.368799591528723825e-01
-3.124299318669652159e-01,-1.636258565604194470e-01,-1.589968224690868903e-01,6.932461877500785408e-02,3.473029363475954590e-01,-1.605367976214834569e-01
-3.166889526845226843e-01,-3.511347260125911030e-01,-1.564034244572819754e-01,2.138125497209852066e-01,3.391041197176143385e-01,-2.091219406209050002e-01
-3.209381699661308929e-01,-1.518359945571514380e-01,-1.539798476319034493e-01,8.660093689719249033e-02,3.267271761357823934e-01,-1.628458795432226047e-01
-3.253910843031531108e-01,-2.011965702035962422e-01,-1.511930248605480032e-01,1.259173523057151578e-01,3.130959748663600939e-01,-1.946865261967188065e-01
-3.295903048553274761e-01,-3.099918608667678321e-01,-1.487225897393049945e-01,1.823706973400573139e-01,2.955085306667745715e-01,-3.732535681002926986e-01
-3.348131258320978798e-01,-1.700322033154966495e-01,-1.463327257720180852e-01,7.780351610546321073e-02,2.856313668120522564e-01,-1.737027036727566975e-01
-3.394389863907729676e-01,-3.871316781334681045e-01,-1.443547034019362629e-01,1.655378733972558136e-01,2.753441505319881855e-01,-2.586562936220972442e-01
-3.440554406144864519e-01,-1.572652524840269239e-01,-1.420544749672902618e-01,7.836014135856679552e-02,2.620501588281194394e-01,-1.778831621538867203e-01
-3.487428380027082220e-01,-2.127584448689831265e-01,-1.396332424876966238e-01,1.098984392317629011e-01,2.453915631633532546e-01,-2.335019635857285558e-01
-3.529120565904384499e-01,-3.174024430862025792e-01,-1.370702867292608318e-01,1.951177186160067689e-01,2.355122767119768867e-01,-2.464029107613616709e-01
-3.575964916886413825e-01,-1.554057175522657042e-01,-1.344775952949671394e-01,8.601230762970632493e-02,2.189177637145753308e-01,-1.992311007091123465e-01
-3.617825441961188826e-01,-3.456760272547430568e-01,-1.316997757024296611e-01,2.293869079433437375e-01,2.076158034938542785e-01,-2.831312166720567625e-01
-3.665044705373032841e-01,-1.636130372042321757e-01,-1.291011985918451843e-01,9.003975554719917396e-02,1.916926988152973244e-01,-2.087152564098545826e-01
-3.709090857951364839e-01,-1.963616742067198218e-01,-1.264618151674416213e-01,1.176660656495813473e-01,1.794965141874569348e-01,-1.881080095184512746e-01
-3.744480825937619439e-01,-2.724151375224717064e-01,-1.233916491139769589e-01,2.363267771240259163e-01,1.684519165452064704e-01,-2.595671484149671415e-01
-3.789226997954804332e-01,-1.462039201953498346e-01,-1.201224098205178337e-01,1.068193276012151249e-01,1.543713494503002881e-01,-1.799091179191190104e-01
-3.832474565902848074e-01,-3.532904472474907576e-01,-1.176115320787939622e-01,2.051142208558624502e-01,1.375958711958435721e-01,-3.875755165891831000e-01
-3.875785860980127673e-01,-1.509888609703061435e-01,-1.143841178896099209e-01,1.125118959003223312e-01,1.248230005889816863e-01,-2.082136388549009620e-01
-3.914378537918414835e-01,-1.717647887318048683e-01,-1.115803423206848388e-01,1.247879018648834076e-01,1.100127215497627431e-01,-2.168440288186397891e-01
-3.959992562926966109e-01,-3.515085756402341333e-01,-1.084761652771490670e-01,2.392125779086180237e-01,9.539607467914731909e-02,-3.358062359288908061e-01
-4.003485092025453884e-01,-1.412068464844788429e-01,-1.055204305811442145e-01,9.596360205277572331e-02,8.057254851559875197e-02,-2.042701186706518957e-01
-4.039900477816809055e-01,-2.956757037501677732e-01,-1.025708798070672778e-01,2.394895679174940950e-01,6.603774951358876155e-02,-3.461067576199565177e-01
-4.085537947262101177e-01,-1.580264349411925340e-01,-9.955213169763368897e-02,1.045285830957627254e-01,4.967047908135348300e-02,-2.282118785468329469e-01
-4.124538765248888517e-01,-1.737638484015870954e-01,-9.674815606278261426e-02,1.249280456889568930e-01,3.363548271112395960e-02,-2.356583696145050366e-01
-4.165625963921932851e-01,-3.182967044866176765e-01,-9.349721753850834260e-02,2.518455996475504333e-01,2.080681395595640470e-02,-3.073692887321434197e-01
-4.210103494027466198e-01,-1.418368097803924255e-01,-9.042395962996471748e-02,9.800478946243450229e-02,5.932177612323424887e-03,-1.954286600832327303e-01
-4.248317174011275732e-01,-3.040381486253244114e-01,-8.753233781301891780e-02,2.300650824838863240e-01,-8.803444377279125155e-03,-3.419584333663036047e-01
-4.283221929834788444e-01,-1.208768098100850980e-01,-8.276985400513689473e-02,1.649270524566102125e-01,-7.734995557760200591e-03,-7.623938715382304332e-02
-4.324836123581101699e-01,-1.829337504186396846e-01,-7.981846639733539139e-02,1.297414068203733006e-01,-2.204759083388266316e-02,-1.763533382860020815e-01
-4.361091140020583179e-01,-2.818202314247802431e-01,-7.674602171598834954e-02,2.388295899913381315e-01,-3.876946620044263714e-02,-3.690476952662258836e-01
-4.412266099256210161e-01,-1.661441866862453098e-01,-7.559276163926628711e-02,3.744164340268016367e-02,-5.962668691687742634e-02,-2.615491115460138460e-01
-4.443603086861629414e-01,-2.306476195229712478e-01,-7.119039629079706999e-02,3.240244725115963842e-01,-7.228532713438262647e-02,-2.983137216570915240e-01
-4.484404170473634821e-01,-1.403896275559637641e-01,-6.811757073632709880e-02,1.057307299087402452e-01,-8.964949262196678093e-02,-2.239463215224866688e-01
-4.517248273809746362e-01,-1.495826635529246829e-01,-6.534948537081833320e-02,1.260675554687537558e-01,-1.060814111659910131e-01,-2.430772521784255735e-01
-4.553102275772837881e-01,-2.513245936389508217e-01,-6.214745449911299180e-02,2.244516828216658877e-01,-1.199708626449562526e-01,-3.041703671593108393e-01
-4.591533200466098030e-01,-1.237626734575941884e-01,-5.890051232632995126e-02,1.045642921874095771e-01,-1.346482566443533702e-01,-1.942100269513872268e-01
-4.619320508468178765e-01,-2.232728296980061866e-01,-5.356566996399872438e-02,4.286580586148527883e-01,-1.183794292649268665e-01,2.782502123849410758e-01
-4.670450679289834817e-01,-1.742718717986276866e-01,-5.106078329974203522e-02,8.537645789333882240e-02,-1.715270683310877731e-01,-3.833079533433195740e-01
-4.693251490519578795e-01,-9.906822925233867150e-02,-4.688976346024073538e-02,1.812284420550450137e-01,-1.591597710821958944e-01,3.851102125730457293e-02
-4.736683175360365539e-01,-3.261461837190732793e-01,-4.368209149855395435e-02,2.408771321586764269e-01,-1.962676153378230259e-01,-6.870169773491979770e-01
-4.775607466589977257e-01,-1.275082673259907984e-01,-4.004357016751203258e-02,1.191907510436230888e-01,-2.140168712052312461e-01,-3.171118597546601636e-01
-4.806316752977106699e-01,-2.480913801199633451e-01,-3.615699977851008495e-02,3.139847014305717776e-01,-2.130466629188124961e-01,-5.968288954785978817e-02
-4.839192539484107325e-01,-1.101709341164250483e-01,-3.132176553456611501e-02,1.620348377714397325e-01,-2.074387787732853705e-01,3.206110682325430394e-02
-4.876987000374943815e-01,-1.745331276201517734e-01,-2.873133439900185659e-02,1.196249496137858220e-01,-2.374806449607412828e-01,-3.388147045702281646e-01
-4.905295122315374012e-01,-2.160704429168425200e-01,-2.410215013903621584e-02,3.533367192282383940e-01,-2.365221164516654317e-01,-6.641301737506018210e-02
-4.943433412838220686e-01,-1.240643299723412363e-01,-2.056417921887987443e-02,1.150906308734210987e-01,-2.502042542335266573e-01,-1.278736621953574515e-01
-4.973160248622332524e-01,-2.506702578139192172e-01,-1.745094438797820113e-02,2.625221814272258314e-01,-2.696160343794740677e-01,-4.411909080763213309e-01
-4.995700215725769056e-01,-7.892561897916419711e-02,-1.508809234030308866e-02,8.273728154222147191e-02,-3.005063248188614144e-01,-3.807101994715237359e-01
-5.044824203906199678e-01,-2.137642421915122160e-01,-1.032714146990676429e-02,2.071739475189266766e-01,-3.014430197273079703e-01,-1.053676771705177595e-01
-5.072142663932948103e-01,-2.133066369380848259e-01,-6.607277807671257941e-03,2.904525390094203630e-01,-3.137242474665354885e-01,-2.660760939093845812e-01
-5.111313543803388537e-01,-1.259686242086316132e-01,-2.775054409052069015e-03,1.232394857559674789e-01,-3.196292044314067993e-01,-1.139930212108857255e-01
-5.138533750154110624e-01,-2.261057162784866625e-01,1.205687555811602030e-03,3.306618993582515764e-01,-3.211520512707967123e-01,-6.012222344666165452e-02
-5.171063181987638480e-01,-1.127841138577147101e-01,4.546911600219721850e-03,1.158449354348255744e-01,-3.431840609284325105e-01,-2.060007439099498516e-01
-5.188228341622636020e-01,-7.859899968090124089e-02,5.560614181033513015e-03,4.641728391704721263e-02,-3.641124437234122824e-01,-2.910770363538967009e-01
-5.232936312157649983e-01,-3.462567760670862138e-01,1.206304104636005126e-02,5.036035713669133607e-01,-3.575149858942568981e-01,5.497163648476677267e-02
-5.266343477271442364e-01,-1.125071712303701010e-01,1.588113573603047723e-02,1.285841021114267901e-01,-3.650805800579658422e-01,-4.995477333230043115e-02
-5.293549282765128705e-01,-2.174714009746156751e-01,1.993605769102402281e-02,3.241328614952497245e-01,-3.613006202677663259e-01,6.304970153205512184e-02
-5.327731914332298757e-01,-1.189575091373565596e-01,2.351984578322038888e-02,1.247178713804021344e-01,-3.723239999461219196e-01,-8.014255096701936032e-02
-5.351467040732080793e-01,-1.096862480571075549e-01,2.718403394154797481e-02,1.693317509638063434e-01,-3.656684784097686269e-01,5.685664143656172370e-02
-5.370792237319368390e-01,-1.363197937215720190e-01,2.824411642065813299e-02,7.477813963104024131e-02,-4.002834945904631403e-01,-5.962210096154294536e-01
-5.420602644302552342e-01,-1.672805217717679149e-01,3.445790558628966660e-02,2.086804659430948616e-01,-4.038436500226733616e-01,-1.789458261994989197e-01
-5.447739335324359722e-01,-2.283057160900444915e-01,3.880695525210414720e-02,3.658931361480390332e-01,-3.987935326934130553e-01,6.148233890578489597e-02
-5.479934531769854456e-01,-1.134893527239543703e-01,4.265509815978746344e-02,1.356485736999963332e-01,-4.041450809952014667e-01,-3.179046877645399366e-02
-5.506266264259778165e-01,-1.207967831972535794e-01,4.693512294869808810e-02,1.963460728240163378e-01,-4.014214870651960920e-01,2.328859045060880512e-02
-5.534604085306567001e-01,-2.200615359238499713e-01,5.081659535156651808e-02,3.014214738708905217e-01,-4.068665784188060797e-01,-9.988950577652677687e-02
-5.567658999652691509e-01,-1.095181877841645418e-01,5.474784507731336736e-02,1.302509336985371580e-01,-4.125455973006086352e-01,-7.201196712454052684e-02
-5.598055504316699071e-01,-2.431154651861436033e-01,5.856902177835607293e-02,3.056230186665056525e-01,-4.239445443572818495e-01,-2.459288953470124273e-01
-5.624885073869978491e-01,-9.217687365508271669e-02,6.259338804403635770e-02,1.382629341394135125e-01,-4.422269043597388816e-01,-2.185114658375098551e-01
-5.652991835321372616e-01,-1.296259299385652541e-01,6.709335960074522265e-02,2.075347594721009270e-01,-4.345322031126069851e-01,3.409035944542847252e-02
-5.682594689821791611e-01,-2.240609420599574131e-01,7.093234841294990267e-02,2.905690901558303230e-01,-4.454759352521799332e-01,-1.985573500824278359e-01
-5.718371315517645215e-01,-1.178774896014309070e-01,7.460535836453231762e-02,1.210190128198109089e-01,-4.577181769679516399e-01,-1.504792499271822293e-01
-5.743923270367510270e-01,-2.078157616385340467e-01,7.888672225613065081e-02,3.482061952645179592e-01,-4.598477036298260212e-01,-8.091877021000698500e-02
-5.780670647819121655e-01,-1.272526417671613064e-01,8.535854744827529872e-02,2.241130959182393301e-01,-3.868075793056421907e-01,6.120976611132984413e-01
-5.809074640884557272e-01,-1.314592901851904805e-01,8.753120539434035285e-02,1.005549011179303759e-01,-4.427524169596420700e-01,-4.942849815534610669e-01
-5.833894521340818873e-01,-1.874194326712032566e-01,9.165090535461860310e-02,3.110860387468702415e-01,-4.512961669851323632e-01,-2.848597722895896966e-01
-5.868984406777151275e-01,-1.167418731073369270e-01,9.596993413738105771e-02,1.436914095997945118e-01,-4.460942226208545747e-01,-2.794857718558010212e-02
-5.893807313525554203e-01,-2.049181567203066379e-01,1.007663895018678230e-01,3.959571705457466950e-01,-4.582800143511576718e-01,-2.584776329870401845e-01
-5.927359813596908555e-01,-1.155726800030236756e-01,1.049441970815600395e-01,1.439059436689200111e-01,-4.671583813208305958e-01,-1.410739691999883805e-01
-5.957125923091075581e-01,-1.394935387490896517e-01,1.101604495638802278e-01,2.444503262712762470e-01,-4.350122066753399630e-01,3.413497267709628691e-01
-5.990488406270166877e-01,-2.506850531135710325e-01,1.143856875576897553e-01,3.174835653598580554e-01,-4.352395609818394684e-01,8.106659204222073367e-02
-6.022666860843077785e-01,-1.069717212720761729e-01,1.185581450924138303e-01,1.387061530294311507e-01,-4.346880801402458472e-01,2.484990532176127587e-02
-6.048092557043045492e-01,-2.206424167221346655e-01,1.230374201568740222e-01,3.887083632293803492e-01,-4.303752486102351837e-01,9.977860370536970058e-02
-6.082376099294248828e-01,-1.202424979081439249e-01,1.273483248247662680e-01,1.511961458688088900e-01,-4.399154283971001278e-01,-5.870591234247798246e-02
-6.109010591685068992e-01,-1.244631645492073752e-01,1.314868554443773541e-01,1.933938180395433915e-01,-4.379623354298620153e-01,8.140563796980788622e-03
-6.140136159888551770e-01,-2.260920910570133335e-01,1.359519808417579412e-01,3.243409184776243626e-01,-4.318761149516090470e-01,1.125589316770444492e-01
-6.176741076481537807e-01,-1.227510858083307038e-01,1.402500461103294571e-01,1.441315068296922242e-01,-4.446845660290647539e-01,-7.924005534542752360e-02
-6.205402414277361167e-01,-2.488652598330878818e-01,1.448820572369557691e-01,4.021956898137510894e-01,-4.372472738934058412e-01,1.416342680897517969e-01
-6.239774232991941449e-01,-1.164111179743858582e-01,1.493901544215337496e-01,1.526810779353059699e-01,-4.447341180249586023e-01,-2.798289203092898386e-02
-6.268178811971927278e-01,-1.321063163058120438e-01,1.539472315167771388e-01,2.119442321600271406e-01,-4.367552217682406090e-01,8.577651922510905191e-02
-6.300235370687150560e-01,-2.417428440739601003e-01,1.583665802729656569e-01,3.332690657055417671e-01,-4.422987526802240610e-01,-8.306716075205640426e-02
-6.338682137992752708e-01,-1.258083976820773831e-01,1.630999770126740356e-01,1.548897608693120542e-01,-4.666477402517102413e-01,-2.199582519304381922e-01
-6.368978805518448194e-01,-2.606206854048457311e-01,1.677984549478709342e-01,4.041766437816992630e-01,-4.629097329798401717e-01,2.539898275569863612e-02
-6.404337157284909487e-01,-1.188321217357839049e-01,1.724021011312431018e-01,1.547190455325086755e-01,-4.665057052266919912e-01,-2.386355544419842267e-02
-6.435233741202370794e-01,-1.389522694252145751e-01,1.766148371072334688e-01,1.894608238622407792e-01,-4.761467469634688698e-01,-1.143633602875958194e-01
-6.470550313454206393e-01,-2.582164352790207729e-01,1.820707784994572420e-01,3.989101001493871035e-01,-4.942165748747132104e-01,-3.588838336893891978e-01
-6.507479386854846393e-01,-1.182966817738557025e-01,1.866367897474494053e-01,1.462652403215222996e-01,-4.715737086865592342e-01,9.161150467850230628e-02
-6.534689696748066101e-01,-2.211917584866775199e-01,1.910488991248988355e-01,3.586589920009623511e-01,-4.741266608438541863e-01,-2.897929452416886029e-02
-6.572423474295707724e-01,-1.329940708244190806e-01,1.961087370388346907e-01,1.783358268427923110e-01,-4.740697766510345579e-01,-6.743597616823794778e-03
-6.601752918446250895e-01,-1.296809067144557015e-01,2.009588467034340575e-01,2.144488711553513283e-01,-4.368282735602700972e-01,4.099748077873842100e-01
-6.636076435246369698e-01,-2.586894463869571226e-01,2.055835710766317492e-01,3.485561793570748357e-01,-4.583240618666307165e-01,-3.025298864725964321e-01
-6.670935510165632021e-01,-1.123902171327468003e-01,2.100684052823524051e-01,1.445969209890843321e-01,-4.676840130055531231e-01,-1.510767385193698131e-01
-6.698512016714297523e-01,-2.147817197561723013e-01,2.148421099459537076e-01,3.718036203922156502e-01,-3.595713121813465807e-01,-1.510767385193698131e-01
-6.740639597362316771e-01,-1.445140469148432638e-01,2.193649565170080473e-01,1.551512931680107121e-01,-4.059410346417467452e-01,-4.354348079573953645e-01
-6.771390138548407656e-01,-1.431552098861056388e-01,2.246318021465996684e-01,2.451912592299175797e-01,-4.182342962680424270e-01,-2.519329683613811266e-01
-6.802058682807403667e-01,-2.208143610047104133e-01,2.281924047319040527e-01,2.563643640943543689e-01,-4.824252268585669245e-01,-2.519329683613811266e-01
-6.832344817374127466e-01,-9.775466563887423577e-02,2.328287012203322792e-01,1.496459087674241462e-01,-4.768719442200058944e-01,-1.817236614852461157e-02
-6.862182170832860084e-01,-2.516578474559634238e-01,2.377853419422915060e-01,4.180590401310396720e-01,-4.755654392433612543e-01,2.300561771481701018e-02
-6.907720877043759256e-01,-1.567295578947707768e-01,2.430658255072863372e-01,1.817372348655272862e-01,-4.707710827887707783e-01,4.700298083702032781e-02
-6.938753814207074821e-01,-1.433829106685942101e-01,2.480519303789960328e-01,2.303753027443732893e-01,-4.644239113214514991e-01,8.506606778954105275e-02
-6.971279921003468161e-01,-2.386042742418842955e-01,2.517790432754526964e-01,2.734126999100980893e-01,-4.650053384346897745e-01,1.060346747398842153e-02
-7.006638217020186854e-01,-1.167127912173162863e-01,2.570448576771703908e-01,1.738171705350888274e-01,-4.525099382497496658e-01,1.057647890066113205e-01
-7.034526557851707995e-01,-2.214920745735025898e-01,2.595149913700195432e-01,1.961805614067518300e-01,-4.375562154306482099e-01,3.233512133233448771e-01
-7.071206348176335421e-01,-1.266838969357516054e-01,2.660431731659731458e-01,2.254689850997223244e-01,-4.534551263653725517e-01,-5.644051644822943581e-02
-7.096484627181001148e-01,-1.118440317123806371e-01,2.684023889726439016e-01,1.043837705284173384e-01,-4.297809857026050895e-01,2.477561295206214542e-01
-7.123478923560968568e-01,-2.016209938095356868e-01,2.728970843853854578e-01,3.357097896652816993e-01,-4.255491330582930054e-01,1.409585337399777982e-01
-7.173934965216470783e-01,-1.611679148724303456e-01,2.791527976151702561e-01,1.998215127869323315e-01,-4.473997835621263963e-01,-1.392500641691880592e-01
-7.204786559121112433e-01,-2.619823937007553782e-01,2.835076910980389719e-01,3.698043681244343461e-01,-4.534833468348374863e-01,-1.639619591262624354e-01
-7.241633342076714275e-01,-1.288156775476662907e-01,2.898628057155257509e-01,2.221736416802106151e-01,-4.586915236798638773e-01,-8.650971664924965443e-02
-7.268674583724594740e-01,-1.220913355745305295e-01,2.931817124823269394e-01,1.498487995050571397e-01,-4.670359743736643976e-01,-1.158155162986308634e-01
-7.304412301236291594e-01,-2.685950714250545102e-01,2.986497199619086995e-01,4.109607333065689594e-01,-4.767083445446397283e-01,-2.106912099543077344e-01
-7.343598331978287153e-01,-1.252147442768796193e-01,3.033019944402949863e-01,1.486584244657096765e-01,-4.722433216358558616e-01,-1.700405197166062615e-02
